sample_accession,A0A075B6H9,A0A075B6I0,A0A075B6I9,A0A075B6K4,A0A0B4J1U7,A0A0B4J1V0,A0A0B4J1V2,A0A0C4DH27,A0A0U1RRE5,A0A0U1RRL7,A0A1B0GTU1,A0A3B3IS91,A0AV96,A0AVF1,A0AVT1,A0FGR8,A0M8Q6,A0MZ66,A0PJW8,A1A5D9,A1KZ92,A1L020,A1L0T0,A1L170,A1L390,A1X283,A1Z1Q3,A2A288,A2A2Y4,A2PYH4,A2RRP1,A2RTX5,A2RTY3,A2RU67,A2RUC4,A2RUS2,A2VDF0,A2VDJ0,A3KMH1,A3KN83,A4D0S4,A4D161,A4D1E9,A4D1P6,A4D1S0,A4D1S5,A4D2P6,A4FU49,A5D8V6,A5YKK6,A6NC98,A6NCS6,A6ND36,A6NDB9,A6NDG6,A6NDU8,A6NE01,A6NE02,A6NED2,A6NEL2,A6NFI3,A6NGN9,A6NHL2,A6NHQ2,A6NHR9,A6NHT5,A6NI56,A6NIH7,A6NJ78,A6NK58,A6NKC9,A6NKD9,A6NKF1,A6NKG5,A6NNB3,A6QL63,A6ZKI3,A7KAX9,A7MBM2,A8K2U0,A8K7I4,A8MT69,A8MTJ3,A8MVW0,A8MW92,A8MWV9,A8MXV4,A8MYA2,A8MYZ6,B0I1T2,B0YJ81,B1AK53,B1ANS9,B2RUZ4,B7Z8K6,B7ZAP0,C9J069,C9JI98,C9JLW8,CONTAMINANT_A2A4G1
PXD030304-Sample-1937,,,,,,,,,,6.280084864483151,,,,,6.112945473445265,6.246363844698497,,5.60288293093502,,,,5.27610814098974,6.342438699551738,,,5.924020623959421,,,,4.620058036354268,5.379485209246356,,,,5.314688465572873,,,,5.7842981053456,,,,5.959297361777466,5.683147223887846,5.343646978240503,,,5.079675934743319,6.039056127662104,5.650091158498024,4.66837710688829,5.474995428806404,,,5.812901815677786,,4.981459195035946,,,5.015577285086899,4.992911156193678,,5.246949603774002,5.419087645356522,6.171516140576501,,5.226602765863171,5.530531227274198,5.516928769280494,,,,,,,,5.67611208993901,4.60439041524862,,,4.950453836828599,5.725373322595564,,,,,6.090037228740527,5.178176156757329,,5.192618878462223,5.684339277484703,,,,,5.384532090895895,,,6.343970001626635,
PXD030304-Sample-1938,,,,,,,,,,,,,,4.930480357495793,5.986185347692773,6.328354745765534,,5.923526098301652,,,,,5.813930258666357,,4.80693221634831,5.598727253243902,,,,4.873722143624131,5.229819378218586,,,5.1075825116175695,5.516266039957725,,,,4.992915521866516,4.680292142685817,,,5.592313626425267,,,,,5.028056314852248,5.615016644422587,5.844914963300044,4.583590988675779,,5.1948876840440175,,5.727218316806578,,4.8944418170127,,,5.032431919235814,4.906119614204686,,5.182401473946955,5.276141537906292,6.090133699367176,5.272248787279824,5.186896708888252,5.949632814486285,,,,,5.234121957319151,,,,5.589560122112061,4.590761081050587,,,,5.9551942121340895,,,,,6.081614005904857,5.097200923097914,,,,,,,,5.319437840104003,5.427993462816175,,6.446181951281536,
PXD030304-Sample-1939,,,,,,,,,,,,,6.118304604338534,5.191690599876588,5.975291633175559,6.217796508814523,,5.534772476389184,,5.546717337313574,,,6.2614853461099855,5.955158595572012,5.275525922305212,5.198497762007152,,,,4.685536971252825,4.896894029337155,,,,5.378272185124388,,,,5.621427598318409,,,5.549143101390253,5.549108500241542,,,,,5.157087218216417,5.766136818235705,5.5193804397887485,,,5.028107958103716,5.159464507040334,6.178767325397555,,5.03978047524147,,,5.129770132844491,,,5.322869817276004,5.438404722835861,5.973166381398854,5.4044255897141085,5.376790999500882,6.0963784903283775,,,,5.709943924355436,,,,,5.734457124812673,4.676372341874854,,,5.04430032949707,5.813915038019505,,,,,6.417396375512817,,,,,,,,,5.448828640390048,,6.263113244278257,5.847753004841284,5.595890629106834
PXD030304-Sample-194,,,,,,,,,,6.19935247822708,4.871420640080933,,,,5.717001241882924,5.646047490715224,,6.490960532097091,,,,6.014702339760746,6.260821228115168,,5.297975269447878,5.890757920109458,,,,,4.929871214490459,,5.027476717825378,5.111856003583645,,,5.647203526678066,,5.247032482462703,4.688125047539106,,,5.579847094716981,5.209030428334575,,,,5.025946174206194,5.92749731701174,5.28166042800429,,5.378948742637038,,5.319272801588149,5.947370645973759,,4.882245458724675,,,5.309137638897734,,,5.172011024636842,5.270061456459892,5.722800588953879,,5.302395585361608,5.9592390251641705,,,,,,,,,5.593396450069369,4.579100260617074,,4.733376823007188,,5.961469524922529,,5.542946867570296,4.85459013774281,,5.90574017692671,5.112343806079535,5.317958165347158,5.069397656771363,,,4.793968152443311,,,5.321086592161352,4.839208475638588,,6.285973915217174,
PXD030304-Sample-1940,,,,,,,,,,6.209567829851331,,5.555603956666182,5.798729058518843,4.978133563503407,6.152847686205439,6.106028738354936,,6.110476626869941,,5.1175442843532535,,,6.33015345831872,,5.325183238541037,5.905367515184695,,,5.128679408130597,5.048671383917689,5.554687869567392,,,,5.238083670044313,,5.975998515425558,,5.727153412855538,5.1870037153125965,,,6.0317453555032685,5.219297393857986,5.760249477875084,,,,5.814552822343778,5.767997917581098,,,4.948296186813306,,6.229821593284928,,4.930978776372372,,5.233911136991726,4.9930899915766505,,,5.18688331668615,5.3050970877704,5.64488876637876,,5.364909212992468,,5.44896563218867,,,5.595865694119848,,,,,,4.844060778487663,,,,5.662396223692519,,,,,6.169780362929071,5.1207526487067465,,4.834762154578472,,,4.823017939832185,,,5.324435922531877,5.298306944980692,6.131104515111689,6.153128554435845,5.4477196143937885
PXD030304-Sample-1941,,,,,,,,,,6.171496300699449,,,,,6.074526120167263,6.30635561608759,,5.196586470178145,,,,,6.055792039944764,5.472545348001289,5.0953098611638605,5.592989930579629,,,5.095173965681771,4.515629989109115,5.515533081761298,4.873146391136154,,5.395326823893862,5.512683596779061,,5.619432355579072,,5.677172245719275,4.966672308543749,4.553043077448788,,5.780345946131308,5.491484893356035,,,,5.020344329101901,5.580687794923288,5.883713425657145,4.604162214327084,,,,6.151181819065203,5.253082318034977,4.525103226899004,,5.2037684917104725,4.995245638716887,4.884839652608719,,5.124924909515791,,6.099205021932069,,5.430019329516784,6.0348016009610514,5.582053770014392,,,5.536375864267859,5.233828040163585,4.680988885127615,,4.780060772451832,5.594619353543819,4.832475158644684,,,,5.619263823103384,,,5.0678468314396135,,6.127445147933448,,,4.752889831554346,,,5.040815907842307,,,5.268195257953693,4.81041066429895,,6.424221072344725,
PXD030304-Sample-1942,,,,,,,,,,5.9604593727214406,,,5.955090577158272,,5.991504291828599,6.099783480693638,,6.035679079463719,,,,,6.152195510890964,5.904564664194893,5.206756156541533,5.606930722464085,,,,4.926538913093711,5.139334023205135,,5.071611516305968,,,4.803653418228597,5.719694770787863,,6.064832281697028,4.757335722485048,,,5.68556566020314,,,,,5.118842743524738,5.710996143953434,5.557547876094014,,5.4506299843624,5.2638236891093655,,5.937800456449687,,5.027545627043327,,,5.388506654730401,4.9998802539254505,,5.257865725672182,5.391356150082007,4.847320268665669,,5.715681418844443,5.843739390930359,5.233457649477642,,,,,,,,,4.606332808014268,,,,,,,,,6.006857894238653,,,,,5.151897275258938,5.154838772973559,,,5.364030898361969,5.622233980308736,6.180906058655061,6.0275007328816645,
PXD030304-Sample-1943,,,,,,,,,,5.921914306445991,,,5.8197949255467964,,6.176930925580302,6.3465561248672175,,5.2586058985701,,,,,6.455024508197666,,5.471714630565854,5.187712255711259,,,,4.898986550989799,5.628442134147114,,5.037076211348368,,,,,4.679381632134597,6.0774363158060005,,,,6.043661555976552,5.540277194944808,5.312257308769506,,,5.027026583113972,5.9869543611751865,5.535437800083184,,,,,,,4.92712523525577,5.21122737967657,,,,,5.172143346662806,5.580352150595414,5.976614416385533,,5.286560760010103,5.781108343758198,5.650784097143979,,,,,,,,5.615853793678588,4.85876938263448,,5.687150261003547,,5.987913921154706,,,5.127288139305264,,6.248444321559477,5.11178688047246,,,5.618970980336936,,4.810326070973268,,,5.345622527697759,5.31896115508644,,5.990929427901346,5.4923011125444825
PXD030304-Sample-1944,,,,,,,,,,6.332501084799128,,,,,5.926840363723324,6.283787810900524,,5.093457246561864,,,,,6.205651305152523,5.632732974006857,,,,,,4.678209780470448,5.444231960344365,,,,5.658348509323876,,,,5.520158403913424,,,,5.540355147212457,5.042307235838807,5.398742361273043,5.499977990107385,,5.140194137901784,6.0407282206343496,5.679150541687439,,,,,,,5.015038329148923,,,5.136258948417425,,,5.372294860852162,5.531880175347565,5.797199977987798,,5.443364311638639,5.590670672596109,,,,,,,,,5.732530105176749,4.685777636172001,,,,,,,,,6.361872216512438,,,4.906816170708062,6.044912418719117,,,,,5.443395128931137,5.411540200070978,,6.108555412483637,5.181936825780068
PXD030304-Sample-1945,,,,,,,,,,6.297934562273836,4.964589029032624,,,,5.991207732110621,6.292664907424638,,5.025133158171074,,,,,6.28339980411596,,4.902014900756484,5.229450970125368,,,,,5.67491393214602,,,,,,,4.743078467804928,5.827198301571839,,,,5.98475329275845,,,,,5.097584849778074,6.016250480194462,5.426498617640142,4.688831864204615,,,5.103917753715907,5.814396652329954,,,,,,,,,,6.170452706878841,,5.4344548807387785,5.8512135260329226,5.522534379407696,,,,,,,,5.685079620963448,4.662763556812029,,4.80759560724254,5.273993017548578,5.762939168434263,,,,,6.034735217645456,,,4.866422910992892,,,,,,,,,6.240469582447434,
PXD030304-Sample-1946,,,,,,,,,5.915053794575355,6.214562680731748,4.892056151070126,,,,6.189167471615,6.069075988732519,,6.076096620022268,,,,,6.245147924603424,,,5.706237807400823,,,,4.858896250496791,5.617624608865841,,,,,,,,5.8922684786079325,4.696551767426569,4.604843314757389,,5.106458720752401,5.237487906532138,,,,5.049845731483545,5.917175491146919,5.782846317094036,,,,,6.175511547775518,5.274452263508957,4.918266967313191,,,,,,5.251788629689732,5.292294120043725,5.929576776898048,,5.214762433374215,6.08260708914404,5.446442190542449,,,5.277017678791943,5.254847948320599,4.716821025970974,,,5.61184778646838,4.555747119816606,4.771002577608464,,,5.971033620853466,,,4.797504656510821,,5.925932092872919,5.093301211237412,,5.297084257697702,5.614393419534544,5.087399744825445,,,,5.319432533294998,5.26530845790802,,6.457277714008468,5.073874768159121
PXD030304-Sample-1947,,,,,,,,,5.942572738424387,5.906309496627147,4.884612886184202,,5.507695454181452,4.960631777938432,5.765705920351637,6.002045006724806,,6.338154687513137,,,,,6.311382732685814,,4.86127651591542,5.105927467089181,,,,4.5680979904158665,5.075241729461995,,5.063092276005158,,,,,,5.607896641094128,,,,5.8288520148389145,5.219651892185899,5.585095371920977,,,5.034714336674105,6.14610652807722,5.400858615741209,,,,,6.320718792744868,,4.912290955983974,,,5.379647671184403,4.928057290853676,,,5.292847279266677,5.61171705424654,,5.164174239001888,6.093650450820392,5.630128486222759,,,5.28794664077021,,,,,5.606797990745973,4.844568326105834,,,4.886723792775101,5.9768115158687065,,,,,,,5.3376479244910175,4.783276925161131,,,4.808982414874147,,,5.3351326080583785,,,6.153479165833295,5.447777004522234
PXD030304-Sample-1948,,,,,,,,,,6.242929244418221,,,6.156554291970407,4.987233897502008,5.585705002364516,6.269320671665863,,6.237222904728913,,5.638529318074725,,,6.34705202599741,5.864082169233572,5.592745081615428,5.149307322586499,,,,4.589211636229993,5.202477984429336,,,,,5.079744034585589,,,5.479280471459801,5.044702539743486,,,6.07421435576784,5.290989828175603,,,,,5.825019239706802,5.660175911712087,,5.954032367650915,,,6.160384731013714,,4.957619307620278,,,5.038514602727319,,,5.222796951811713,5.345960344350247,5.817582189641466,5.379573616503346,5.547178434207573,5.50776094741248,5.4973826446811005,,,,,4.750266056407419,,,,4.569458439482824,,,,,,,,,6.376950565916154,,,4.848006993072352,,,,,5.549489039293508,5.3788311403468585,,6.18100151435946,,5.441039166860336
PXD030304-Sample-1949,,,,,,5.628813876586528,,,,5.874600890368199,,,,,6.097845564541956,6.144624505311299,,4.895142296885797,,,,5.181852619431246,6.006227066852781,,4.796231994778198,5.599024890403122,,,,4.522418372256837,5.282899636503462,,4.981402364463379,,5.518797776062224,4.71275884455185,,,5.533396554011436,4.668051931004201,4.565719550281128,,5.864736420462044,5.499584110732069,,,,5.299262905646324,5.926637749609071,5.826959916604586,,5.365555183427891,,,6.150234860221143,,4.549052192310159,,5.201968848260146,,,,5.4366781949185885,5.245453249803222,5.865297904740752,,5.141902566847494,5.915286954930242,5.426060554790414,,,,5.219365237476247,,,,5.598763576441661,4.554434994812188,,4.682164728114863,,5.628546620753214,,,5.069285450183131,,6.06156198443055,5.059371309556607,,5.058747063741135,5.584650127364407,5.058054581070131,4.744089931172836,,,5.274196874107951,,,6.247516085076423,
PXD030304-Sample-195,,,,,,,,,5.907123498399448,5.893726312821203,,,,,6.062432090140862,6.040930575854121,,5.768323009766543,5.675113960245088,,,6.136043598320466,6.301767396268112,,,6.034835441499379,,,,5.170954638740059,5.466469987632006,4.90458002519151,,,,4.720659473241216,,,5.804750975387096,5.016080318704584,4.596126012579357,,5.901007229252746,4.926985183539416,,,,5.074476118277474,5.941523716587096,5.769843471732501,,,,5.813814673997776,5.743654515749966,,4.687289818545368,,,5.013170699486306,,,5.262693573310226,5.51374448663543,6.1486494806615255,5.292106042627685,5.418662884496921,6.072137278647091,,5.81908319588905,,5.268156937851627,,,,,5.597204524589245,4.581592768183048,,,,5.964955410591807,,5.667296394435431,5.113092195020099,,,5.090926574022803,,,,,4.770224993862812,6.022705735389476,,5.311352625926064,4.825583670040053,,6.374787989756815,
PXD030304-Sample-1950,,,,,,,,,6.285414648174571,,4.903923154665066,,,,6.128756101200732,5.954570543388644,,,,,4.610904288794161,5.4675339095561455,5.812976436192104,,,4.8479471072886895,,,,4.878111406620339,4.94395212417155,,5.022931702139783,5.139456786315669,,,,,5.392548773889816,5.002161537531288,4.590856531805533,5.703906654149979,,5.521862287977876,,,,5.353769493763767,5.964934072312637,5.783417814728947,,,,,6.050309627252608,5.5822635943599215,4.915312263856148,,,5.285066757969154,4.927606776590558,,5.473268828369073,,6.092412697376729,,5.243341450522708,6.181908081795282,,,,5.88970711411722,5.256172015296037,,5.671538253772448,,,4.571268709428384,,,,5.97715930812252,,5.547498032647987,5.410332060204922,,5.608514055518367,,,5.878693142789372,,,4.829770668610304,,,5.367830301715198,,,6.560781652109457,
PXD030304-Sample-1951,,,,,,,,,6.300024196462765,,,,,,5.995146993368057,5.399463300390141,,6.137535769718975,,,,5.731993706612149,6.266443000065813,5.562910592294243,,5.38398023969344,,,,4.60719973994095,,,,,,,,,5.232386208342335,5.056387118984643,,,5.654793591013739,4.976615999721995,,,,5.403356304283475,6.044319067056579,5.567556608154419,,,,,6.340545968094341,,4.971414013282071,,5.286492544014472,5.360396575549723,,,5.318963215936707,5.304547219641484,6.026340307954606,,5.474362485161538,6.234273126181137,,,,5.630294757041298,,4.827755702189511,,,5.666824471045719,4.634504843575511,,,,6.024713990151556,,5.148266512276739,,,5.674501002005813,5.14423192598635,,4.837087163704033,,,,,,5.360262037345204,5.529539415162201,,6.513955649169784,
PXD030304-Sample-1952,,,,,,,,,,6.317465486619028,4.971037637731755,,5.2703700434691845,,5.621348605441559,6.332403581726892,,5.795289510228892,,,,5.316344797413748,6.111192050154092,,5.223711701716315,5.5392503845555,,,,4.638775253120916,4.851771967465635,,,,5.318280811754716,,,,5.427419715853386,,,,5.497174845263809,,,,,,6.037245407999447,5.2143990274438,,,,,,,5.004719668860593,,,5.364652764910211,5.009121927414918,,5.217605695390303,5.3931971471240026,6.158190603345041,,5.199965856867542,,5.228781984839672,,,,,,,,5.688725824779485,4.653631356521569,4.899471565147636,,,6.058859084867098,,5.143351789515045,4.908838614145004,,5.875586212151654,5.205123110595613,,,5.999365698008336,,,,,5.426963123099473,4.928717901785086,5.928718382267722,6.232833834478214,
PXD030304-Sample-1953,,,,,,,,,,,,,6.023807985257292,5.021113963994526,6.091097082659278,6.176548441851802,,6.2070366154729815,,,,,6.072929723138959,5.546509153901676,5.17283013996891,5.491881308262498,,,,4.897011276019106,5.118507611483534,,,5.166319941100265,5.272669549343068,,,,5.235042371711611,4.74256788669592,,,5.756048482942351,5.445017458193166,5.6189229269357925,5.423550463611742,,5.066136551966519,,5.594779600890425,,,4.960655112909915,,6.084213240642539,,4.973558198723797,,,5.06143361507667,,,5.262848865307825,5.341916923420026,6.060702339249081,,5.38304786655446,6.113025706451031,,,,5.316060232523402,,,,,,4.599398695744033,4.797512706983052,,,6.010648235464078,,,,,5.67193284917775,,,4.836752669356974,,5.119166897668379,4.847838940940961,,,5.343808589583955,,6.1619985028331445,6.2007193103413325,5.132581195065418
PXD030304-Sample-1954,,,,,,,,,,6.045685719305222,,,5.641538557401189,5.08171886802063,5.594223416137072,6.366006519137967,,5.66728187980763,,,,,6.503726867251253,5.653962678938719,5.46115169313662,5.483947746639765,,,,4.7011585935017255,5.684974737496043,,,,,,,,5.735904124212673,4.845639816373931,,,5.851490442259894,,5.408293134176213,,,,5.815831625604873,5.349183951010455,,,5.373421347585343,,5.389416105132087,,5.036347201616374,,,,,,5.316695860266043,5.5163477051094,6.06398484575452,,5.278199158122578,5.649546307583303,,,,,,,,,,4.986187602669798,,,,6.103096233392989,,,4.943547739623532,,6.357758515849664,5.53039254153113,,,,,,,,5.453068768918444,4.983227161939111,,6.109914524424655,5.518233808011284
PXD030304-Sample-1955,,,,,,,,,,,4.931907917866902,,5.9396980831777,4.996145331897176,5.4131825805341975,6.185539285987006,,5.885429748319037,,5.161065696824135,,,6.263875424764682,,5.198458456748364,5.375646755321128,,,,4.910983648182384,5.001510389906612,,,,,,,,5.81710687519617,,,,5.772530325025544,4.959185300188738,5.621624853729608,,,5.064977848546361,6.069700421290181,5.6018085570680425,,,,,,,4.970309773130715,,,5.349314724752023,,,5.222184294291486,,5.94480303320009,,5.537064893953534,,5.811889909936882,,,5.320218946700059,,,,4.865706320802374,,4.8815542495220985,,,,6.017967754812201,,,5.162166531776236,,5.682565528210429,,,4.890056741664562,,5.137682515374388,,6.074968235895336,,5.374465792902178,,5.896261579289295,5.717161406108255,
PXD030304-Sample-1956,,,,,,,,,5.9402505143516775,,,,5.483767816075006,4.976816176347887,5.963236773226473,5.987611234125556,,6.073207486532368,,5.417105672178574,,,6.209882340279744,,5.144459659754216,5.170527064506354,,,,4.853249718085531,5.369792381186893,,,,5.239561928408858,,,4.660976154482639,6.103449694862904,,,,5.888010915140243,5.383385674104062,5.273347424372331,,,,5.955977556779508,5.733877378548049,,,,,5.735718296768988,,4.932100550147793,,,5.00704763429621,4.917667673243598,,5.165695369827793,,6.0250051042692085,,5.4435481782664255,5.4700213030600375,5.436678229899306,,,5.265612915732091,,,,,,4.844076962189217,,,5.187226130857051,5.965141078657505,,,4.806601706841568,,6.162713057942151,,,5.109963057740984,,5.079028384787486,4.776944262554133,,,5.323467141810785,4.846773134885326,5.812075959862347,5.669343681546272,5.556506527648288
PXD030304-Sample-1957,,,,,,,,,,,,,5.992928985074875,5.136958398948117,5.937441061763023,6.329145018298805,,5.724718329518592,,5.206092099671944,,,6.234261783135279,,5.417846553946064,5.489870529327412,,,,5.12870481964229,5.465851316555254,,,5.232096978224263,,,,,5.274583077372519,4.790551802985946,,,5.68662771658781,5.494413484570412,,,,5.109314444729455,6.054266717643599,5.578879659596263,,,,,,,5.06771616706284,,,5.080895822901185,,,5.269777957702739,,6.168329965068389,,5.387935788715932,5.566017480651755,5.538827042900079,,,5.3746948787607325,,,,4.932245584256091,,4.924101978325652,,5.854567614477491,,6.071898328960129,,,,,5.408725672953962,5.181617108557796,,,,5.483973023145049,4.876534272636949,,,5.420527055590843,4.931184490912132,6.390150067297922,5.795680370710836,5.8063806144694965
PXD030304-Sample-1958,,,,,,,,,5.977726081769376,,,,6.150464832516457,,5.737920532168519,6.0490322351831,,6.447007216615913,,,,5.528933836144484,6.230807096346061,,5.341075556638431,5.965445305985538,,,5.163338390128019,4.882527528167277,4.971288463445542,,,,5.265709855110808,,,,5.946882985557864,,,,5.745074129782146,,5.320195275981162,5.381185129130932,,5.037217046199297,5.672271596710463,5.664680114906315,,,5.268031956770783,5.539251215492124,6.249168088096318,5.613069708851651,4.925033495093994,,,5.351462300135619,5.259715533881682,,,5.347256449757085,6.069339107355976,,5.1660584810865,5.500001062759825,5.471741994635467,,,,,,,,,4.595284065647995,,,4.904879518436985,5.681485190459818,,,4.8373634702471024,,6.344664829710778,,,,,,,6.050271535566164,,5.638339807570426,5.392064035202397,5.845652179665379,5.994809884611112,5.0901672821725645
PXD030304-Sample-1959,,,,,,,5.769728086549356,,6.340636540278696,,,,,,5.901422907300949,5.848518025429896,,,5.688604466389219,,,,6.151224349159307,,,6.016258278639135,,,,,5.335940015543169,4.9338341125841945,,,,,,,5.344368029115204,4.714837365376637,4.604853976950081,,5.447586341816527,5.6429868721029095,,,4.829348266800881,5.3575147794987865,6.010302207730291,5.799371460927552,,,,,6.140528697482276,,4.972214604980274,,,5.029814117006974,,,5.236774170214381,5.325866688237233,6.027950576093042,,5.276217237193652,6.195231718056923,,,,6.029615010701128,5.280449386111276,,,,5.6251004167293885,4.578357472710241,4.772057458971261,,,5.67490963958665,,5.073387594186738,5.313844720230383,,,,,5.13313113662821,,,5.110255541064364,6.045912241190274,,5.346313530824875,4.8523656807029605,,6.5502568671106935,
PXD030304-Sample-196,,,,,,,,,,,,,,,6.071765453434985,6.238107625026423,,5.677067204819283,,5.157899372477138,,5.70373842050892,6.50166200585471,5.887468841121411,,5.507284136084618,,,,,5.483266913292221,,5.380876769136185,,,,,,5.316034123711849,,,,5.769028990090727,4.966920380100782,,5.405916345672931,,,5.70346182753789,5.667435560394448,,,,,5.604308876320712,,5.000220478095939,,,5.0501561805234845,,,5.238278022389953,5.433629544225245,6.246910951404666,,5.517748170981244,5.821641836861806,5.68575902970261,5.870530596640936,,5.325083385692947,,,,,5.6743595685047445,,,,,6.029476582572652,,5.419424429210714,4.878020459388137,,5.857466956518253,,,5.144722900342104,,,5.151958700675993,,,5.384287141759415,,,,
PXD030304-Sample-1960,,,,,,,,,,6.261549855909356,4.944283584195146,,5.716659602194,,5.512756713909468,6.194249367869336,,5.454450077876094,,,,,6.413980479534326,5.565266893629336,5.610380290811768,,,,,,5.216753593802305,4.957231431473649,5.079007438892374,5.481075611614138,5.304051583967191,,,,5.801217621096957,,,,6.030284676728881,,5.321507552208498,,,,6.043710920528608,5.741712672001292,,5.457760761810767,,,5.801728117549746,,,,,5.147109462265376,,,,5.369843564784377,6.120611451178347,,5.227960129672318,5.811135041396859,5.486564223599372,5.861766245422371,,5.793916469931761,,,,,5.656860244058403,4.886608969957363,,,4.92470304440972,,,,5.151762217963054,,6.175391072963897,,,,,5.144935499241754,,,,,,5.858496046635838,5.718900008138872,5.127795468766022
PXD030304-Sample-1961,,,,,,,,,,,,,5.599557483952573,5.054184623466302,5.9677332191591255,5.862127912203172,,6.305106387882471,,5.1995745896676775,,,5.910304118293576,5.596059227609689,5.412312569658405,5.710115003828425,,,,,5.260807400824909,,,,5.316166716856304,,,,6.01292564685586,,4.688037522228267,,5.6803560838788245,5.309847054270401,6.496515845897688,,,5.112167943872574,6.045988659114765,5.756397986521677,4.694566283278927,,,,5.966464542222051,,5.00200970788413,,,,,,5.300310232611142,,5.8150471468002864,,5.340933709326326,5.580485026539298,,,,5.376666693226067,,,,5.387628068614914,5.690792195176575,4.645219535336252,,,5.2904854781265565,6.056969907283296,,5.162569978889468,5.189418124710263,,6.199908832162349,,,,,,,,,5.709592023451094,5.369621640437131,5.90479381029848,6.069004599177836,5.48207212884093
PXD030304-Sample-1962,,,,,,,,,,,,,,,5.547509870010351,6.325076207750846,,5.419501863980653,,5.127805693474284,,,6.392771376553398,,5.325687601914933,5.16667352257498,,,,4.87941648210832,5.599592093080862,,5.025632676317824,,5.237127973244348,,,,5.8402487129673855,,,5.40867311323368,5.825852397988863,5.406598828400727,5.284555495514814,,,,5.976760972289144,5.72909770636878,,,,,5.876875647790612,,4.925521757812007,,,4.995639306540166,,,5.20721025610066,5.367766034323024,5.866969231337727,,5.410312371343319,,5.638604802835388,,,,,,,,5.632510321445358,4.57828987670817,4.767217303875214,,,5.700065290730733,,5.373415378864842,5.123185494237245,,6.430000645696223,5.119587562292456,,5.115946342177835,5.615079661994262,5.096220420064662,4.783872565983478,6.040429894519877,,5.325899453545165,4.849012650279632,,6.162191078330514,
PXD030304-Sample-1963,,,,,,,,,,6.031414909179575,,,5.629550433639432,5.087530020747309,5.58781152438084,6.167809494348164,,5.552689957403339,,,,,6.549532772946852,,5.46481985508294,,,,,5.0063330956479,5.835855746003269,,,5.259261569738685,,,,,5.579642397222332,,,,5.9518261888023165,,,,,5.1431877267619335,5.880848678669686,5.603763329707876,,,,,,,5.023857032408848,,,,,,,5.474082893128537,6.008852921535244,,5.459033267348538,,5.77081513390713,,,,,4.859354828032352,,,5.729862367378138,4.966045046110138,,,,6.102924730256667,,,,,5.458644406108436,,,4.961919024859297,,,4.901997665765927,,,5.503746358549034,4.97190195828226,5.967180690117496,,5.209888907143487
PXD030304-Sample-1964,,,,,,,,,,,4.892915700540628,,5.993261027564024,,6.158748104861952,6.163528827329952,,6.016369322810114,,5.414955865837611,,5.21741218479745,5.830179020001207,5.839604656861493,5.134034549840356,5.764654455649929,,,,4.567644562894047,5.254788542504619,,,,5.55954208019236,4.765738471367616,6.144848434483287,,5.928178326029246,5.187591511496222,,5.4138053821700405,5.425059238450697,5.236070429945322,,,,5.040326022721318,6.133220726117044,5.809598315827425,,,5.215930782943922,,6.29226844623271,5.302900385752128,4.605762816214297,,,5.292665578625785,,,5.192509565788399,,6.098553700613605,,5.307620226468527,6.081830378084971,,,,5.280679857361792,,,,,,4.865456990971548,,,,5.665914417268551,5.255835969993351,,,,6.0305224566479225,,,,,5.085253708348254,5.089804028174011,,5.512453565527798,5.315204499474029,,6.12021888189374,5.97255885823385,5.066452293125659
PXD030304-Sample-1965,,,,,,,,,,5.992551069265664,,,6.147126167476218,5.086947650741744,5.699710632153687,6.144227566209643,,6.233384021181533,,5.509854357227126,,,6.068778944547866,,5.24527710932611,5.253416051212994,,,,4.9510017699734,5.64246945424971,,,5.223888315576745,,4.8135658503669605,,,5.533300701866454,4.785057974004536,,,5.818793868844244,5.005934181022084,,,,5.115710381503071,6.164553075885788,5.571448932394159,,,5.31458036074159,,5.662823863762588,,5.03188873352313,,,5.375309737819321,5.01103151119553,,5.272718944563899,5.334836661892751,6.169691697548254,,5.550767784167046,,,,,,,,,5.2301938296567885,5.694852690483232,4.935600271485695,,,4.971688173991177,6.055808066184735,,,,,6.200866743336887,,,4.8904411715765175,,,4.88878490180029,6.123067054141563,,5.412513635140318,5.528276786941124,5.980470421944717,6.547403191458569,5.760090193921827
PXD030304-Sample-1966,,,,,,,,,,,,,6.072335267028241,4.991818895250169,5.547900687814105,6.213572082010824,,6.474389060967543,,5.123060834248603,,,6.214177813754553,,4.84031834974151,5.232904611073301,,,,,5.081428392134001,,5.030001265431359,,5.249727445133775,,,,5.458686621561828,5.217473320123813,,,5.911124716941117,4.927548108185406,5.2958825748360825,,,,6.121049047612717,5.732253526335985,,5.900282271078762,4.905231755688703,,6.130174944888937,,4.921090513695957,,,5.050579476709025,,,5.189681432180789,5.3422569905239765,5.908770965809628,5.285099262279282,5.274490913145882,,,,,,,,,5.148049785301048,,4.872155777027419,,,,5.999959886751517,,,,,6.115658769114992,,,,5.918655222469042,,4.798004637698591,,,5.327169376066376,5.131536664497528,6.13150814810135,,5.146244372701403
