Unnamed: 0,PXD030304-Sample-1,PXD030304-Sample-10,PXD030304-Sample-100,PXD030304-Sample-101,PXD030304-Sample-102,PXD030304-Sample-103,PXD030304-Sample-104,PXD030304-Sample-105,PXD030304-Sample-106,PXD030304-Sample-107,PXD030304-Sample-108,PXD030304-Sample-109,PXD030304-Sample-11,PXD030304-Sample-110,PXD030304-Sample-111,PXD030304-Sample-112,PXD030304-Sample-113,PXD030304-Sample-114,PXD030304-Sample-115,PXD030304-Sample-116,PXD030304-Sample-117,PXD030304-Sample-118,PXD030304-Sample-119,PXD030304-Sample-12,PXD030304-Sample-120,PXD030304-Sample-121,PXD030304-Sample-122,PXD030304-Sample-123,PXD030304-Sample-124,PXD030304-Sample-125,PXD030304-Sample-126,PXD030304-Sample-127,PXD030304-Sample-128,PXD030304-Sample-129,PXD030304-Sample-13,PXD030304-Sample-130,PXD030304-Sample-131,PXD030304-Sample-132,PXD030304-Sample-133,PXD030304-Sample-1336,PXD030304-Sample-1337,PXD030304-Sample-1338,PXD030304-Sample-1339,PXD030304-Sample-134,PXD030304-Sample-1340,PXD030304-Sample-1341,PXD030304-Sample-1342,PXD030304-Sample-1343,PXD030304-Sample-1344,PXD030304-Sample-1345,PXD030304-Sample-1346,PXD030304-Sample-1347,PXD030304-Sample-1348,PXD030304-Sample-1349,PXD030304-Sample-135,PXD030304-Sample-1350,PXD030304-Sample-1351,PXD030304-Sample-1352,PXD030304-Sample-1353,PXD030304-Sample-1354,PXD030304-Sample-1355,PXD030304-Sample-1356,PXD030304-Sample-1357,PXD030304-Sample-1358,PXD030304-Sample-1359,PXD030304-Sample-136,PXD030304-Sample-1360,PXD030304-Sample-1361,PXD030304-Sample-1362,PXD030304-Sample-1363,PXD030304-Sample-1364,PXD030304-Sample-1365,PXD030304-Sample-1366,PXD030304-Sample-1367,PXD030304-Sample-1368,PXD030304-Sample-1369,PXD030304-Sample-137,PXD030304-Sample-1370,PXD030304-Sample-1371,PXD030304-Sample-1372,PXD030304-Sample-1373,PXD030304-Sample-1374,PXD030304-Sample-1375,PXD030304-Sample-1376,PXD030304-Sample-1377,PXD030304-Sample-1378,PXD030304-Sample-1379,PXD030304-Sample-138,PXD030304-Sample-1380,PXD030304-Sample-1381,PXD030304-Sample-1382,PXD030304-Sample-1383,PXD030304-Sample-1384,PXD030304-Sample-1385,PXD030304-Sample-1386,PXD030304-Sample-1387,PXD030304-Sample-1388,PXD030304-Sample-1389,PXD030304-Sample-139
Q9Y512,6.117182420771536,6.130826318941602,5.870444887575173,6.302422914337163,6.092997161731938,5.972047006965047,6.133107551258229,6.158215550652169,5.8850041297120725,6.285900371287829,6.010628509220492,6.234839255529398,6.207188572159143,6.056512997433391,5.978592534366546,5.676387787179846,6.128518531379172,6.120520005762015,6.254728900851589,6.2946445719834205,6.224183390380222,6.109233748046039,6.155004109415181,5.984653845013568,6.306806255901602,6.125511474459508,5.615463238455741,6.075219047432961,6.232121916340956,6.258785787804539,5.989503949638452,6.099605702280681,6.110051077219172,6.035702219424874,6.102085430035834,6.066995129149832,5.873667194827856,5.996035812834855,6.174501461214092,6.224262437919126,6.226732299629659,6.376439511513548,6.094138020650891,6.281785354991311,6.181368337297887,6.0532710504900695,5.589887397724927,6.351815718033923,6.247082705173663,6.369343954111052,6.280460441009531,6.251472528826596,6.182597412130832,6.29131725249615,5.95266495382672,6.066200348986104,6.2014944104822805,6.07189854560553,6.321164092482545,6.125903152567014,6.241054723689606,6.282931823872181,6.409693618749452,5.990757483074262,6.137852507249787,5.78173086508921,6.427804499458898,6.215326674691896,6.228038230394053,6.133811394324214,5.56398019844663,6.057422335188403,6.182033916381012,6.404592032083254,6.166212358288712,5.855225412120708,6.180692368035107,6.066075693179914,6.327786129522707,6.303682233519768,6.226746310848792,6.354921586874173,6.324698483815997,6.2117448236506725,6.266074157611339,6.013770958916759,6.140340389421599,5.589750442444583,6.385903566076112,5.546035189412301,6.093710585318684,6.3851623578608585,6.040865865506377,6.120870247752347,5.988463773240103,6.137797523979624,6.167090572083156,5.896342888038657,6.022906902965532
Q9Y520,6.1648322598611625,6.246820482850782,6.153650931781398,5.775168266253164,6.108050739170379,6.0333170714271205,5.954790232511505,5.972420192510034,5.983617696829596,5.880852645018378,5.881205389987711,5.915462383522451,6.047209666286367,6.002605762744254,5.932369881423192,5.925885665766394,5.922374271474867,5.930430515866833,5.827969553807347,5.93079856506151,5.927648273542881,6.1202790287145294,5.90366984868159,5.933922422376293,5.948980640733267,6.0119605866718295,6.127844810738196,6.007299469449796,5.840236822188289,5.981944969206459,6.200224648105891,5.931250546577325,5.942111526217122,5.852512840210174,5.960012307063602,5.690355261882649,5.961757218282377,5.917195567743425,6.022789482375856,5.896065060924575,6.078360322202486,5.582045514065776,6.009772001170932,6.078280130193514,6.218433135012001,6.114799633080325,6.0023162497188345,5.918890513661053,5.926269070767966,5.926252308627696,5.798527583498011,6.0623903289042325,6.070309239135401,5.4354391211136885,5.9482931942578166,6.122001022666804,5.639910399376069,6.017835627193241,5.988640346834566,6.073285321915286,5.95338373490839,5.471041223199099,6.000800773269869,6.128759556378719,5.877171168937678,5.913094879067609,5.876983651857698,4.9103079671011205,6.064646667378254,5.8798780631931145,6.05273529171002,5.978633066194568,6.010529928433531,5.044538599743383,5.794063206217097,5.9992839871127694,6.005125069637685,5.965498984045562,6.075528290920209,5.835304623402243,5.732691890541454,5.261149876271883,5.673553230657371,5.819230686285121,5.946765697939927,5.877704377726641,6.014571277690857,6.06119488545503,5.710243800325332,6.093893961807538,5.996224993911433,5.895930815452712,6.132561237857885,5.609222544155853,6.157847724501126,5.877748462742821,5.93016866168829,6.174297721896673,6.042389759554718
Q9Y530,6.295306704196335,,6.082271826088353,,5.507596542453758,,,6.094965695167748,,,5.479452559687731,5.641894987241891,5.783479329048958,,6.206395843436345,6.488366543848189,5.521931718701158,6.178585262811014,5.842534359320757,5.475000371644671,,5.80164802198481,,5.8135024089844585,6.219493382370602,,5.505546476744011,5.466159693319657,,5.437742766802424,5.944499671013709,6.206989639625073,5.941455014422906,6.158205457760208,5.723318164262263,6.184670845233428,6.335025347760995,6.244999009964008,,6.182281610959462,5.7180031735606125,,5.9439731654508,,,,6.314303425072803,6.273261978667504,,5.750494849788901,,6.008760384647941,5.492265428307666,,6.185964920919259,5.452229538065684,,6.249192362442197,,5.961573707293859,,,5.497574002971971,,,6.1422559350832735,,,6.023160639318853,,6.157807933760026,6.304177203963233,5.47984086011531,,,5.530475917067594,6.061601341586444,5.973731540641433,6.183552881019693,,,,5.566192935057196,5.492771205300612,,5.999925679444907,,5.806143372319096,,5.937055757298872,5.528295429891784,,5.437250218629457,,5.933711867401048,5.952716678930788,5.761903171982882,6.134005617058206,6.346082786972423
Q9Y547,6.266634098335688,,6.119688128032992,,5.8645141144974975,,6.095835251804642,5.831653116461161,,,,5.983704455940079,5.820275979565447,5.7774167825974025,6.144899340042398,,6.142888329775977,6.058831689914173,5.8879867253311176,,5.8880605441053655,5.967761593016232,,5.8549760558315,,5.933732787817556,,,5.819764240453194,,5.803162760222728,5.765051731823844,5.801043472813122,6.282672745667652,6.081270639749468,5.82847512470395,5.821156845381002,5.819160515168457,5.798214598623574,5.818024283746328,5.7650753198263,5.890182471435674,5.7962920272234415,6.019347000519118,5.834380285967852,5.828225627703437,5.803698021429472,6.011616516096989,5.7802339772341975,,,,5.8313770194663785,,5.755358190527373,,,6.0396436008467935,,5.826834655928126,5.784738763085587,,,5.806934223469063,5.900053932600321,6.093633460666875,5.857047848520722,,,,6.11347570810158,,,,,,5.79923107088877,,,,,,,5.854686354995419,6.154906769325027,5.879148706887349,5.8146586321684,5.823012140428317,,6.0787892035534,,,6.089624181132917,,5.7950750115779766,6.103935083279359,,5.802368487480562,6.09750376811199
Q9Y570,6.350537755667636,6.227750558228285,6.253655695707593,6.152481647079541,5.811612630510303,5.680613127446088,6.290165477799963,6.500629063117404,6.276402849103668,6.282465762888034,6.3291744678961965,6.315975669859023,6.106469559925223,6.407346500170162,6.225996998537996,6.216521042674501,6.502126409193515,6.229713899576057,6.5853009754088125,6.283323270735027,6.380911398961611,6.393214517509557,6.230314708963894,6.181786409732746,5.9294925580534725,6.10847299146692,6.461997753593797,6.394438578978598,6.389641093074829,6.305089733426177,6.530415221824999,6.40177061053396,6.592367897047162,6.332669314900631,6.373305191714865,6.527140530797744,6.514822382714652,6.464200580282576,6.321555290295942,6.3026359709034265,6.380998498170314,5.359560252692936,5.8648213719000415,6.455806187152563,6.1974913210507605,6.259293035892102,5.88325850099777,5.795621387014648,6.588638399355412,6.222776626808188,5.9940608926661705,6.259035336199579,6.312052754810785,5.344773023615267,6.407882069369277,6.445329149791446,6.038170496032267,6.262990817738729,6.064610814545875,6.673358631062889,6.345033449580461,6.356872598418333,6.0099208645579925,6.310263616448379,6.457085307344185,6.439937902948538,6.188829904940134,,6.328622937675093,6.476725011417494,6.423624120871834,6.1929990487124105,6.009384941522734,,6.406180821343353,6.434662769351825,6.286540602045836,6.156019884729439,6.129627481931895,5.649438813825824,,6.208692356758103,6.077868534279331,5.922369633812237,6.162667450622757,6.193821048532061,6.142286579380508,6.317910258066916,5.861309797337157,6.3108671975153925,6.235334899535825,5.60139272343419,6.18106681202221,5.863836306289207,6.393779783398353,6.116865468639212,6.369118507478066,6.500109904023868,6.260861934703115
Q9Y580,5.793714770123265,5.796791225145655,5.358977750025409,6.04157960001461,5.8690043685011455,5.431318411869804,5.325321021738628,5.365203404032212,5.725361535442716,6.038975376594006,5.823268327992992,5.988283407887187,5.381428680384226,5.785205689948312,5.354667637431218,5.925434205607362,5.372034050398151,5.739767599926914,5.399149420716857,5.325934219237496,6.0327845931366735,5.497809303851234,5.757195462781042,5.869972005487013,5.389994146810498,5.760866137826626,5.399217563110403,5.937267400133277,5.347672084712226,5.92988617683469,5.814386834992489,5.594527373259905,5.934507649493369,5.333313879793099,5.782737436150396,5.652768913787864,5.358895301171303,5.635160143488247,5.32648656308165,6.06215642078061,5.762300532672648,5.715190215060642,5.6267114819017925,5.524945921349189,6.058519437653183,5.848119475535395,5.366785622656075,,6.163885630574837,5.612028026505731,6.046945745056998,5.892583109076004,5.352457255486746,5.850874112477939,5.751854566079476,5.909268563297797,5.9538837390049935,5.269930836665606,,5.974888947186631,5.915472566784858,6.012615294597989,5.97579753962466,5.627014394042657,5.90755869741268,5.61874068209939,6.1041296575308,6.150824662744086,5.8904997914291375,5.869341053825402,5.62701419018154,5.986309659525688,5.966508884133696,5.886300928690702,5.938612770893033,5.396387127848619,5.6258449244478905,6.0601325438494085,6.074895806344779,5.883417605820842,5.905261764194756,6.271827692314671,6.0413466093853785,5.376156932138806,5.360156635277333,5.694417568533456,5.832462109601968,5.968081601044422,6.257633062053896,5.817516179046253,5.385786866754398,5.368859382518267,5.327783997965044,5.778577813739135,5.633903729970445,5.802098664474361,6.117909573666464,5.311019029529888,5.599094972381423
Q9Y5A7,5.554314130928154,5.56041779332683,5.789763144250636,5.1730046741325495,5.472222582218386,5.7822607457507305,5.597509470442342,5.728310772762748,5.6826556275901074,5.593891918303863,5.881833773978152,5.648510095857045,5.823790027037808,5.74371588909302,5.446794828154331,5.464371598353962,5.603190663950161,5.724139796138195,5.4494240448635605,5.708990989268505,5.707274628343537,5.234633838824694,5.736139259574173,5.681905758392062,5.661956715324505,5.337010332744112,5.749258761681837,5.600052331969647,5.120564929319673,5.098278885533733,5.750939932581846,6.12420827529075,5.548655894368073,5.6762751831809295,5.832681151858364,5.725957642791262,5.691411080738843,5.695629928608155,5.858218606343572,5.392879447827994,5.669184928039932,5.683234587929188,5.559252574133396,5.70386202988077,5.443657542978344,5.433928274199925,5.065609793167571,5.899830144987531,5.679740278608647,5.7705705607191735,5.533140038863761,5.701384918828667,5.4165772215239,5.633666952978151,5.6537534600457535,5.4736554806476105,5.40183297966807,6.063428859889596,5.706940802779492,5.675160406374473,5.806047257576554,5.786637186010011,5.63622212446453,5.5930498903465145,5.670902766267988,6.187475778551526,5.649756797790842,5.699876259779643,5.8120071684202665,5.750139735473338,5.76945030436012,5.4802457566607865,5.801169703338184,5.357474202665284,5.538986254697553,5.657917462820918,5.794999366634004,5.585758722642105,5.624919301817927,5.460613790477926,5.218497810646221,5.531923732627259,5.520659958317568,5.846535900326895,5.737439888681063,5.628182140148677,5.565554429779357,5.957065794653574,5.225105475184367,5.684945146570619,5.49349392548674,5.739792944847022,5.863364141427275,5.510166745335041,5.930325964053506,5.579262267452615,5.870522169475484,5.5368808689631015,5.95586631979203
Q9Y5A9,5.742863507138661,5.877111561829389,6.069654196519606,5.670700877290508,6.107877653933858,5.659191730392775,5.873885331236192,5.602100118021051,5.667857378646604,5.668797556151805,5.7491195482973865,5.75312463481628,5.903517565550665,5.717984571277014,6.085138365501407,5.673426594386295,5.916537167115255,6.119709864490321,5.821126870169552,5.882092169879436,5.664010126414024,6.048132560235064,5.916913864585176,5.621424657328273,5.329202942022065,5.8751422241267655,5.803053747982337,5.7492082488211125,5.774279052998801,5.8552357462021885,6.064476776763258,6.015127794446148,5.9515330531541135,5.747863711894287,6.016275072041571,5.769661130178929,5.994606484488406,5.8751938230271525,5.744258270527468,5.995018969324623,6.070473270289217,5.663619566374686,5.869906852251816,6.035371519558373,6.066779873937506,5.773636149888964,6.060809435271688,5.50075509681663,5.952945428538725,5.956752660699413,5.377559430882917,5.820667588284238,5.885586307788246,5.314452585972207,6.118340320259609,5.949347773073567,5.418467562576867,5.986800041525709,5.931192548912867,5.915126372309792,6.027236484577895,5.338420757091782,6.017638631827807,5.977617953523658,5.375531523060023,5.948774012497366,5.633523451280771,5.678956297577843,6.135406390991606,5.3115142902374535,5.879893402059961,5.6427895296731565,5.997350915916785,,5.388309437070959,5.944063916418233,6.050859168332062,5.313277727920675,5.814854595429311,5.623638679078764,5.666870974513983,5.343716407909322,5.85134207463118,5.316481763684033,5.909096965954522,5.928146129926903,6.133448635785549,5.319385765222704,5.3673893481844095,6.158653719560397,5.627770843070625,5.78358933997209,5.873974049476993,5.387399745596413,6.11298901960928,5.877164832956416,5.876864113581449,6.202273989360695,6.091261792546142
Q9Y5B0,5.642979130104495,5.654145730264666,5.728739067475235,,4.874913735349186,5.378152182466454,5.706976609648003,5.748272976546124,5.519871836629253,5.382971503570637,5.420237595700295,5.468032493708777,4.851031785463836,5.077470388754003,5.628607316057165,5.398285809385462,5.631262000736625,5.341388549065729,,5.411894786478269,,5.584783372098795,5.45508593799518,5.157177794353824,5.463314329127282,5.235818387023096,5.790405287296727,5.50096362517877,5.445936187792998,5.63325057446487,5.724528906872574,5.690276137743164,5.638172101841891,5.660809553702763,5.25305324687505,5.429706631609858,5.42144063255046,5.725017701365342,5.500014823158568,5.729595171725729,5.603526193204672,,5.583300728787416,5.559588582015676,5.306412844851772,5.424323283630387,5.421968122104393,5.74726990982103,5.484341791136368,5.389432874149671,5.218128491034079,,,4.843937559368372,5.447439624023171,5.0783339986422025,5.448720359999614,5.649226501638489,,5.542370421480568,5.3840521067916,5.360026082809511,4.85230973116759,5.407029264150085,5.189813734405182,5.642549734733329,,,5.072272095625355,5.156007390577338,5.655714947446213,5.57000276732354,5.452102715914101,,,5.483284185507122,5.102646305426779,5.439827531416355,5.046829010373431,4.858624501028928,,4.8877601410461535,4.908546289240289,5.145827916725037,4.840569125848079,5.162228286004144,4.813749264888512,5.7463255563285145,4.907354895711392,5.640990674818214,5.457636464850897,4.838475229179946,5.643757322876797,,5.583865232946869,5.764561999560992,5.767432369171259,5.693258181885242,5.640319717970381
Q9Y5B6,5.566893299734034,4.8642431642520965,5.171740584798991,,4.923784005920886,5.285781971440734,5.5678636717795404,4.8941983092037935,,,5.371526266052446,5.055918230193554,4.895586227234528,5.448617835585693,,,5.207449616707774,5.418693134830344,4.950936713030093,5.35386989555577,5.263326453864676,5.590270625323654,4.829854177548534,5.228914910493297,,,,,4.892734368680936,5.166702579944831,5.487654956393684,5.331904864438325,5.559709109957804,5.16937312676056,,4.890534929064014,5.199713222532323,4.87371696302436,,5.494380101773162,5.531792882642245,,5.161096938184149,5.56952624873504,,,,5.08458492620115,5.167154384408425,5.330295963477585,4.9718177875427685,,,,5.3014081597067415,5.32744502588718,,4.801375526036008,,,4.8446340509577,5.248516494314207,5.395461950701806,4.866886061864351,4.972455751608498,4.86287795129217,5.716277320191828,4.998473938695899,5.435361109909832,4.914051587600502,5.342117437125359,,5.198374009670342,,5.001219772458411,4.94789407607067,5.177812804200618,5.67618999275356,5.292952994677836,5.229222587623438,,5.73441147103885,4.974816320094671,5.228786316825929,,5.426887934107191,5.1870227486354485,,5.682275964913584,4.874523651574859,4.944798087699473,5.399646406626159,,,5.184078166171552,4.87453842813937,4.871504649942319,5.325683968727898,5.326626908987613
Q9Y5B8,5.881511636528442,5.802213446274891,,5.291906054744923,5.268972637049068,5.274903419343802,5.807457817953954,5.827514058559991,6.000767480322976,5.6021739125471175,5.818202848114388,,5.829119869298806,5.172010942807411,5.93645630456184,,5.839844524841999,5.74813397110449,,5.805607999007279,5.762158384825932,5.775964662502504,5.754912840811632,5.95416444841018,,,5.252111503782508,5.4912078126686446,,5.178754187546456,5.521431578818611,5.777815383251958,5.88608592461213,,5.965110645348902,5.70829819553981,5.517497885576722,5.677329145837538,5.184630157076339,,5.7647948990835305,5.589289978288163,5.491636805201039,5.894084886878729,6.007107379797654,5.6928335894084565,6.073047906869517,,5.483410306540791,5.887526652625956,5.616219588409591,5.268823656783722,6.006189267285483,5.243754923824263,5.8540536670464265,5.773601614047455,,5.616185844930347,,5.936135088146101,5.96193434043725,5.291085728906181,,5.506061051512454,5.301753635136644,5.964037572941811,,5.788753723882919,5.76176630841046,5.2469979572183,5.807026864423071,6.056348864540227,5.219228754016685,,,,5.803109780916765,5.53805283208452,5.445536235624451,,5.776055060476419,5.584606796449349,,5.727366634262847,5.937272861212772,5.292868696379939,5.916713895658251,5.540533301238026,,5.185298309301027,5.2382102758572415,5.24860003237635,5.17937809233232,5.307448411581037,6.122492888020015,5.671265791951746,5.198880807217914,6.093067305020636,6.031020654125769
Q9Y5B9,6.399344774430909,5.942855347538329,6.365000510800384,6.516125798320598,6.234950426798805,6.369916956196932,6.438990527415918,6.249904737977684,6.222097795036892,6.109101422001084,5.991513512248351,6.108477983589573,6.294014293659158,6.370140091665133,6.269354032042618,6.101777605818748,6.318835716369346,6.47783185424467,6.153659474797019,6.33575749584881,6.475485890049768,6.479113956874485,6.32446092906326,6.1880271686464,6.168270305708376,6.053995231313351,6.309529411420275,6.218116209886168,6.256244128166996,6.5011141085552415,6.367258399191731,6.489748267844197,6.442645950894833,6.446781305066133,6.312250176468021,6.376399166134982,6.446629629755649,6.466437360732274,6.369025853132182,6.274119308706765,6.4593830538735295,6.242498969098615,6.423743324327234,6.497678670613808,6.409576774064099,6.415832567638818,6.235177445357399,6.539758582495337,6.186080824164996,6.341425833277894,6.488428351881807,6.327788677283508,6.340167454732877,6.367969315671081,6.444607012664791,6.444745768145907,6.274944731029132,6.426805810944261,5.920780414803414,6.19725508559957,6.386573118011007,6.4445586738318426,6.494376244783482,6.1797325522834665,6.259589852849354,6.276493006045066,6.34140448272898,6.270721545627984,6.476194261993918,6.3904026992026886,6.339784425156909,6.246812939972038,6.262010029457719,6.293157434630977,6.213780685007476,6.263782883179163,6.1840913672351485,6.247176064703869,6.414198868222678,6.1599025520484565,6.259723911807161,6.356100960160095,6.41337820390663,6.293597655866531,6.275224651871605,6.494414895897755,6.473547855388527,6.314270057002247,6.328912530781681,6.334019238428207,6.326133096664913,6.234655303812826,6.142402609043366,6.2395873344961705,6.301885130827689,6.474087739722117,6.321612215700221,6.35792210165727,6.321269700114058
Q9Y5J1,6.165714277894155,6.240309912298751,6.029218394502919,6.28027879528511,6.201525902307714,6.056407685819222,6.205352205795027,6.177638621367743,6.402284236054658,6.0128979474079625,6.248769717147155,5.942174359271881,6.173971906679819,6.2152743882034205,6.001384079512961,5.94183679942813,6.335790627509152,6.212820782911055,6.094992665364353,6.111850573377884,6.35803963305233,6.110552140462359,6.053448873760363,6.0794420460405565,6.200719846539034,6.144201061188241,6.199740523738647,6.233776662415982,6.260029513430572,6.455952769788666,6.182911400190285,6.147109264856555,6.233060115643813,5.761942081635442,6.239520199815809,6.167590197695871,5.984445543952863,5.906805547581733,6.2315502637944125,6.348364107320684,6.258273005451301,6.306886686693684,6.104528524083365,6.209752200706511,6.3719731559562,6.297794076629346,6.25609608978997,6.176724005377809,6.438795286991784,6.167825768491121,6.290519008595686,6.350154398611299,6.292132735649376,6.321820370979761,6.315136780341849,6.408503029555856,6.175023505918398,6.2063270315424095,6.257113690786322,6.28277468608745,6.223709091326855,6.183911882252544,6.388686145291402,6.109775978352179,6.115556058176856,6.1620357834402615,6.459373508799112,6.419443272333213,6.32389899794846,6.326595327843721,6.180685639816312,6.273756149948957,6.380001430724883,6.451790022079022,6.199504503043874,6.219428981872275,6.350856203102794,6.297095721826475,6.215676278487183,6.334871534283428,6.368002266691541,6.500047989143567,6.456263695873538,6.008881922963634,5.866733082616664,6.231755746508645,6.403212724967097,6.055088915984596,6.504746143429583,6.285835341715573,6.26828139424101,6.287527702025015,6.173363486788958,6.398853699715412,6.242546462477915,6.222635464505896,6.188456141595928,6.224274566584775,6.184574808959686
Q9Y5J6,6.362943710607445,6.374243313805674,6.385324056233702,6.477395158050005,6.133214075981127,6.468082914015491,6.19864606883626,6.096318551961233,5.993975191911865,6.1749454292289006,6.206546927744947,5.780941271344976,6.467079334949071,6.419604356152049,6.114332621053856,6.17260677063954,6.239666352785701,6.236569785727873,6.152865472347614,6.457797787391114,6.593525315025853,6.17321188138804,6.4548879760951685,6.255518023049827,6.357460324235216,6.325296194063171,6.130022792025494,6.495151109263353,6.467115682752439,6.544653445753064,6.089892274829909,6.339594772767136,6.283024619100214,6.075351165919942,6.349217504793094,6.094300225400385,6.233061325053086,6.4554595133600525,6.552778703750416,6.315662093500187,6.458381729799747,6.294086120820206,6.2937633368348855,6.288562950356365,6.10046842603937,6.317051887549855,6.084270520417562,6.417378448500394,6.497202749074345,6.438672874105061,6.006054112858452,5.976083526726265,6.209561906513325,6.495155499966925,6.145270873629718,6.272892547686379,6.35190511917255,6.496556763960653,5.79016093312395,6.116479371485237,6.273868188750239,6.379197216422898,6.418200889499243,6.379043563437149,6.170482552785943,6.354723516502268,6.144628780479555,6.41904715543248,6.157311937929242,6.122729837597031,6.376644920880408,6.138821160102414,6.480850831609763,6.338792646938529,6.579556106107566,6.521962059496715,6.207210540677458,6.238922789800567,6.451024434368102,6.509439950705144,6.46685117746862,6.460740812650219,6.5549298501701125,6.421054394607198,5.93815205323712,6.2590905190820845,6.514831436484963,6.405810862533721,6.418622238715535,6.183100339849936,6.492654401385131,6.547870877349094,6.288852077146578,6.02169922365355,6.37527183811568,6.444652531958868,6.509655327308982,6.051526350297259,6.355357983235621
Q9Y5J7,6.27638296132792,6.2425817128755,6.046278349826315,6.802896143732969,6.405669069407251,6.524120808315341,6.244976286355763,6.12273308856259,6.414140319739381,5.854378643780724,6.331729219180444,6.22472565593575,6.426721846181483,6.535751338148769,6.36070434743484,6.266858902177543,6.294998897372326,6.554754216020822,6.460789151389476,6.501649892960104,6.633792408908802,6.720977817827354,6.222964565575254,6.482852049193983,6.495193625197983,6.419554955590332,6.386793261937228,6.484770631608729,6.422707036570207,6.478584447890768,6.052665012567948,6.456781737436385,6.250924993166343,6.424661763135582,6.333713888070901,6.30196318229617,6.773760007684592,6.7719919182406905,6.422311009735406,6.383655045491254,6.280115805313718,6.57464620232105,6.432209027866985,6.35466998655761,6.333678590374605,6.395447908102117,6.2799109115643255,6.605370671409125,6.563623624164892,6.613244325162597,6.417266799440515,6.413564961825202,6.052986404448137,6.537001625866587,5.977116342521121,6.673067362600623,6.564870500289043,6.409730400882619,6.46365089498229,6.397466962164907,6.014902984789028,6.526390528801265,6.249500788512663,6.403995021809775,6.133918734852697,6.304748040137191,6.552692952709979,7.016080141311946,6.174520095920832,6.556711177188897,6.3360520401293385,6.529205757693918,6.522169376946502,6.687182295048116,6.480574649185268,6.422002524447775,6.6500464064586655,6.082205123682848,6.49031723805888,6.602703899690271,6.501727297355762,6.496282876799929,6.553385639343289,6.537044419118255,6.340957033105028,6.558205011874729,6.776527803351412,6.368263741147754,6.468865989188032,6.404642396898145,6.386632277121482,6.624591810155344,6.294425746625135,6.479178701626628,6.422715881687761,6.433352751182188,6.430540462544565,6.291798444769219,6.378040224086062
Q9Y5J9,6.284195823237895,5.970079417608921,6.299904764200763,5.784816675825658,5.7571299246935,6.253490462096066,5.964644386780054,5.753892564308105,6.385249406731062,5.783277047810035,5.684727374966779,6.159347328256233,6.022413935968371,6.150195180192425,5.721470237732563,6.10706516427425,6.041845445239751,6.108808998759805,6.04403275453774,6.298903794192601,6.3676188854124725,6.046013108302217,6.131691540388982,6.058242266015929,6.334344403137635,6.403429093077868,6.360518625836916,6.184735549158616,6.18010957158014,6.276792620178618,6.184475596180407,5.965835437340413,6.271990304425461,5.97898077844599,6.143074367985978,5.706475678931334,6.313346547056201,6.163603028107499,6.205010795149127,6.1900859514941295,5.9340417364204345,6.2722449014494455,6.168784961185057,6.058975096859919,5.721017975286993,6.236824387149747,5.981302249491404,6.391759900994183,6.280205592556549,5.692864644862899,6.071505113802031,6.054300727569293,6.158119479378865,6.198477035595072,6.230615905947921,6.17160330084551,6.289842940224057,6.090911151038507,5.842895606873266,5.734971969657488,5.953873612324856,6.234019216270056,6.007640244112176,6.293699695942141,6.069016937484003,6.154690064428782,6.208844460713225,6.2838002836939015,5.929250233188268,6.053294567557476,6.334988115359364,6.216106756219226,6.286371549959731,6.233027558682446,6.285707496345076,6.231763635458687,5.677832245098453,6.30327745093537,6.109724559969996,6.349311720260925,6.277647334394908,6.3906059529228845,6.398603560002395,6.036021396004994,5.9977948537186725,6.228909590237677,6.201347695730721,6.307331247631502,6.453298127678702,6.165419748880741,6.184919762886111,6.204191376816954,6.299294903478602,6.431277073584353,5.997220057775657,6.275367990200383,6.199409402069845,6.11683375605633,6.250460219270139
Q9Y5K5,6.556664669762256,6.510159249178815,6.478474507774626,6.04847229767395,6.432682383950821,6.336998234072753,6.327849204423334,6.360500556556735,6.580518047295096,5.824892318124292,6.095842036594646,6.215574870726863,6.361698824114653,6.45526827579059,6.473133837013654,6.35232796564287,6.409595765712619,6.4128737824677575,6.406551355855468,6.432734035138369,6.382905374406411,6.336138802581603,6.281375088717061,6.084050422221457,6.204020539849909,6.456419166473479,6.460732476107557,6.360187128357116,6.226432672547314,6.41673409735214,6.442243458894144,6.32870497494031,6.544168484831783,6.361327850956285,6.366372214653125,6.450470442230458,6.414020864940123,6.536159780575552,6.507219277561141,6.564906570806092,6.491702128894479,6.24213759385994,6.4273541826351845,6.501448125003577,6.352223810242682,6.344887059248741,6.504567507221067,6.62338288047233,6.181219890011743,6.413054787231239,6.352031303944223,6.36305125440321,6.3852586540539615,6.193997761706164,6.377608131522356,6.375658125476298,6.092289602375428,6.42572471234847,5.910800306791402,6.337688268464717,6.227793689939569,6.226721018458571,6.413590674518661,6.49347344414308,6.194132728385355,6.497864956444095,6.271769124341351,6.318150135012984,6.395009156961773,6.449826066506246,6.528970850709792,6.428644815350914,6.454343922746853,6.113303885077433,6.281076373637882,6.529344468161325,6.399742706305249,6.397763687776006,6.343961889164694,6.208583213364294,6.186925656972424,6.290417174270597,5.837485386895138,6.19572019743743,6.329792250904202,6.358826705387717,6.34501650791297,6.595076081813633,6.313420835967351,6.352315828008598,6.420307164906007,6.243696488816228,6.511071619657052,6.146531133794642,6.585412284710337,6.514485030830961,6.432029565587971,6.554662972631208,6.559209565881625
